CONT_ID,marital_divorced,marital_married,marital_single,marital_unknown,education_Basic,education_high_school,education_professional_course,education_university_degree,education_unknown,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed
47944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19237,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
14817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21579,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13024,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15687,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3272,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
11493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6528,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20532,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9313,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
50630,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
30968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45260,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
23303,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
11765,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
16922,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46403,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
25054,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3633,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
43461,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
44169,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
31107,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
26591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11592,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
40984,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
31911,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5075,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39403,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
27152,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27634,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
45543,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39485,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
50953,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
18084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20846,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28243,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
13785,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
41177,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
14992,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
11492,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
38331,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
48422,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
26223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44760,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
6498,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9135,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
35805,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6964,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
27202,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
12761,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
42875,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12616,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5809,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
27247,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
7405,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
29914,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
24321,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
43217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19084,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
26493,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34269,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
43061,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4326,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23545,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
48858,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25826,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
47399,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22116,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25290,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4612,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43236,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19362,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45407,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21620,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
13130,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13047,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25092,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3985,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6257,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
914,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8316,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16085,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
39790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44043,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
30320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14534,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2006,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
429,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
28322,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6561,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16076,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
4224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29057,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40686,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
19938,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
46780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21836,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
49810,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25075,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
31240,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
43884,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
30640,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
47521,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
49560,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
50007,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
14101,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
35629,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
50905,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13845,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24351,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7406,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
32624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
27050,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22776,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
22408,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
11319,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41548,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
5111,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
38364,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
10089,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
19604,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
17341,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43823,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
47053,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
18454,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48730,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5094,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8704,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18376,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
24303,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12855,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
38035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46365,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
33353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20445,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13394,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36933,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
38900,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1682,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
39237,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19366,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37021,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36846,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
38296,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15609,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
50044,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
23668,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
43369,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5962,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11980,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4819,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37431,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5692,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39835,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8886,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19639,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
12583,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
19763,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
737,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
46153,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1369,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
15358,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
18732,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19437,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
30239,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
30599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39101,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
46928,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6620,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
20346,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11777,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
46331,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
32083,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
18854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29389,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6716,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
16366,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
23186,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
39796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4841,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
15217,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6541,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2649,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18260,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
38244,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
8549,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
15493,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22325,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
23158,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23682,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
28481,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46725,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
27571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10927,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
21802,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
50562,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16045,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
20620,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
26402,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
23245,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
31622,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
41970,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
38247,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7958,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24304,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1448,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11822,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31835,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37546,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
45466,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
5697,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30395,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
30080,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
43552,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
28580,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15100,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
20749,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43648,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
39427,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
42511,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
28584,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
46496,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24679,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31926,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9208,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18371,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
22235,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1278,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
15459,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
46833,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
12004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43719,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
17532,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
48293,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
33206,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
23629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1386,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
36197,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
38399,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40635,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44441,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10636,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
14585,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
42024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15598,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
50293,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
48835,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
28669,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47150,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
706,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
28645,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
3260,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17589,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21278,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
16176,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
8425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22930,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23345,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
38229,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
19867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1561,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40876,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2084,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
38679,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
38980,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
27305,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
9079,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20822,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5701,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
15371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42908,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28554,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
49710,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42628,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
14551,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
36393,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
31690,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
41722,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35477,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
32382,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18415,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36854,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
41395,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
35354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36653,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2374,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11557,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10296,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
16358,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
27130,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
15237,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48971,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
